Policy_ID,Customer_ID,Policy_Start_Date,Policy_End_Date,Policy_Type,Policy_Status,Customer_Age,Gender,Marital_Status,Region,City,Annual_Income,Vehicle_Age,Premium_Amount,Sum_Insured,Claim_Count,Claim_Amount,Claim_Status,Payment_Mode,Agent_ID,Agent_Name,Branch,Customer_Tenure_Years,Renewal_Status,Policy_Channel,Risk_Score,Customer_Satisfaction,Fraud_Flag
POL000117,CUST000117,28-04-2024,28-04-2025,Auto,Active,36,Male,Single,East,Bhubaneswar,764633,5,26816.71,251199.39,0,0,No Claim,Monthly,AG0010,Agent_0010,Branch_008,4.7,Not Applicable,Branch,60,4,No
POL000118,CUST000118,08-08-2025,08-08-2026,Life,Active,55,Female,Married,West,Ahmedabad,588115,0,48646.12,1731256.67,0,0,No Claim,Quarterly,AG0020,Agent_0020,Branch_008,3,Not Applicable,Online,69,4,No
POL000119,CUST000119,12-09-2024,12-09-2025,Life,Expired,39,Female,Single,North,Shimla,962650,0,45484.78,1319191.43,0,0,No Claim,Monthly,AG0037,Agent_0037,Branch_002,4.8,Renewed,Agent,51,2,No
POL000120,CUST000120,04-11-2025,04-11-2026,Health,Active,28,Female,Married,North,Jaipur,200151,0,39108.94,460894.27,1,129212.81,Approved,Quarterly,AG0078,Agent_0078,Branch_001,7.8,Not Applicable,Agent,52,3,No
POL000121,CUST000121,11-07-2025,11-07-2026,Auto,Active,49,Female,Single,East,Kolkata,825254,8,32670.85,281912.07,0,0,No Claim,Yearly,AG0032,Agent_0032,Branch_008,1.3,Not Applicable,Agent,86,3,No
POL000122,CUST000122,09-12-2025,09-12-2026,Health,Active,34,Male,Single,South,Hyderabad,450207,0,37947.88,656340.55,0,0,No Claim,Quarterly,AG0053,Agent_0053,Branch_001,0.7,Not Applicable,Agent,71,4,No
POL000123,CUST000123,16-11-2024,16-11-2025,Auto,Cancelled,49,Male,Married,North,Jaipur,1210642,2,23525.69,137618.34,0,0,No Claim,Monthly,AG0078,Agent_0078,Branch_003,9.7,Not Applicable,Agent,28,5,No
POL000124,CUST000124,17-12-2024,17-12-2025,Auto,Expired,58,Female,Divorced,West,Pune,1883109,7,47175.77,278179.96,0,0,No Claim,Monthly,AG0043,Agent_0043,Branch_002,3.3,Renewed,Agent,70,5,No
POL000125,CUST000125,17-05-2025,17-05-2026,Health,Active,25,Male,Divorced,North,Shimla,619796,0,37823.8,432359.37,1,108525.83,Approved,Quarterly,AG0099,Agent_0099,Branch_003,9.4,Not Applicable,Online,41,4,No
POL000126,CUST000126,14-11-2023,14-11-2024,Auto,Cancelled,38,Female,Married,North,Delhi,395337,6,30890.99,163790.71,0,0,No Claim,Quarterly,AG0077,Agent_0077,Branch_003,10.2,Not Applicable,Online,60,3,No
POL000127,CUST000127,06-12-2023,06-12-2024,Home,Active,44,Male,Married,North,Jaipur,1785222,0,38809.17,1768390.36,0,0,No Claim,Quarterly,AG0079,Agent_0079,Branch_008,0.6,Not Applicable,Agent,55,5,No
POL000128,CUST000128,24-04-2024,24-04-2025,Health,Cancelled,50,Female,Single,East,Guwahati,420476,0,41953.75,704691.08,1,71206.16,Approved,Quarterly,AG0057,Agent_0057,Branch_007,0.9,Not Applicable,Agent,75,3,No
POL000129,CUST000129,26-10-2025,26-10-2026,Health,Active,29,Female,Single,South,Chennai,999879,0,34718.64,405071.07,0,0,No Claim,Monthly,AG0033,Agent_0033,Branch_006,10.7,Not Applicable,Agent,45,4,No
POL000130,CUST000130,30-07-2023,30-07-2024,Home,Expired,18,Male,Single,North,Shimla,1560151,0,36605.54,1566603.88,0,0,No Claim,Monthly,AG0056,Agent_0056,Branch_004,1.2,Renewed,Branch,74,3,No
POL000131,CUST000131,12-07-2025,12-07-2026,Life,Active,60,Male,Married,North,Jaipur,2109975,0,96004.73,4790188.73,0,0,No Claim,Quarterly,AG0031,Agent_0031,Branch_006,9.5,Not Applicable,Branch,92,4,No
POL000132,CUST000132,04-04-2024,04-04-2025,Auto,Active,52,Female,Single,North,Shimla,1018615,0,31734.48,231577.58,2,84669.59,Approved,Monthly,AG0090,Agent_0090,Branch_008,1.9,Not Applicable,Agent,67,5,No
POL000133,CUST000133,07-07-2025,07-07-2026,Home,Active,26,Male,Married,North,Delhi,1315741,0,31730.78,680836.84,0,0,No Claim,Yearly,AG0071,Agent_0071,Branch_007,11.3,Not Applicable,Agent,41,3,No
POL000134,CUST000134,16-08-2023,16-08-2024,Life,Cancelled,18,Male,Single,South,Hyderabad,541725,0,34577.37,1642121.25,0,0,No Claim,Quarterly,AG0080,Agent_0080,Branch_008,5.5,Not Applicable,Online,15,3,No
POL000135,CUST000135,03-02-2023,03-02-2024,Home,Expired,35,Male,Single,South,Chennai,1148460,0,33564.84,1386165.06,0,0,No Claim,Yearly,AG0024,Agent_0024,Branch_006,3.3,Renewed,Agent,62,3,No
POL000136,CUST000136,19-05-2023,19-05-2024,Travel,Expired,37,Female,Single,North,Jaipur,618017,0,11044.91,65171.26,0,0,No Claim,Monthly,AG0096,Agent_0096,Branch_002,4.5,Renewed,Agent,55,3,No
POL000137,CUST000137,07-12-2024,07-12-2025,Auto,Expired,25,Male,Married,North,Shimla,801891,5,24846.06,197067.85,0,0,No Claim,Yearly,AG0100,Agent_0100,Branch_008,7,Renewed,Agent,62,3,No
POL000138,CUST000138,09-01-2024,09-01-2025,Life,Active,46,Male,Single,North,Jaipur,686411,0,31572.84,2242838.68,0,0,No Claim,Quarterly,AG0006,Agent_0006,Branch_007,10.4,Not Applicable,Branch,22,4,No
POL000139,CUST000139,27-08-2025,27-08-2026,Auto,Active,36,Male,Married,South,Hyderabad,761167,6,29338.1,240810.19,1,35129.99,Rejected,Quarterly,AG0043,Agent_0043,Branch_006,6.4,Not Applicable,Online,86,4,No
POL000140,CUST000140,13-06-2025,13-06-2026,Life,Active,66,Male,Single,West,Surat,633010,0,60056.83,1794641.09,0,0,No Claim,Quarterly,AG0089,Agent_0089,Branch_005,10.6,Not Applicable,Agent,81,2,No
POL000141,CUST000141,19-06-2023,19-06-2024,Home,Expired,41,Female,Married,North,Jaipur,574109,0,33523.2,534723.86,1,76831.8,Approved,Quarterly,AG0085,Agent_0085,Branch_007,4.9,Renewed,Agent,59,3,No
POL000142,CUST000142,08-12-2023,08-12-2024,Home,Active,30,Male,Married,East,Guwahati,744996,0,23065.61,858280.22,1,81318.18,Approved,Yearly,AG0036,Agent_0036,Branch_001,10.4,Not Applicable,Branch,21,4,No
POL000143,CUST000143,03-06-2023,03-06-2024,Home,Expired,48,Female,Married,West,Ahmedabad,604879,0,43576.48,934622.65,0,0,No Claim,Yearly,AG0078,Agent_0078,Branch_001,10.6,Renewed,Agent,60,5,No
POL000144,CUST000144,16-09-2023,16-09-2024,Auto,Cancelled,26,Male,Married,East,Patna,709386,9,31178.8,301668.61,0,0,No Claim,Quarterly,AG0087,Agent_0087,Branch_006,6.9,Not Applicable,Branch,52,4,Yes
POL000145,CUST000145,28-06-2025,28-06-2026,Life,Active,63,Male,Married,South,Hyderabad,791757,0,59170.43,2299422.48,0,0,No Claim,Monthly,AG0032,Agent_0032,Branch_003,4.6,Not Applicable,Online,41,4,No
POL000146,CUST000146,19-10-2025,19-10-2026,Health,Active,56,Female,Married,North,Shimla,691250,0,41386.2,381069.63,0,0,No Claim,Yearly,AG0028,Agent_0028,Branch_008,8,Not Applicable,Online,36,3,No
POL000147,CUST000147,14-02-2024,14-02-2025,Auto,Active,20,Male,Married,North,Jaipur,1387417,4,39766.94,375359.95,0,0,No Claim,Quarterly,AG0088,Agent_0088,Branch_002,10.1,Not Applicable,Agent,70,3,No
POL000148,CUST000148,17-08-2024,17-08-2025,Life,Expired,36,Female,Married,South,Chennai,1130362,0,39799.16,875237.71,0,0,No Claim,Monthly,AG0018,Agent_0018,Branch_001,3.5,Renewed,Agent,24,4,No
POL000149,CUST000149,09-01-2025,09-01-2026,Health,Active,48,Female,Married,East,Guwahati,813270,0,45991.32,614658.65,0,0,No Claim,Monthly,AG0079,Agent_0079,Branch_007,11.1,Not Applicable,Online,63,3,No
POL000150,CUST000150,07-09-2025,07-09-2026,Health,Active,38,Male,Single,West,Mumbai,1034091,0,33327.51,568152.15,0,0,No Claim,Quarterly,AG0010,Agent_0010,Branch_006,10.5,Not Applicable,Agent,41,4,No
POL000151,CUST000151,20-09-2023,20-09-2024,Life,Expired,33,Male,Divorced,South,Chennai,843713,0,40446.49,1946530.93,0,0,No Claim,Quarterly,AG0020,Agent_0020,Branch_006,1.1,Renewed,Online,36,2,No
POL000152,CUST000152,06-04-2024,06-04-2025,Auto,Cancelled,26,Male,Married,East,Kolkata,1180566,10,31877.41,167123.44,0,0,No Claim,Yearly,AG0017,Agent_0017,Branch_002,7.4,Not Applicable,Agent,52,3,No
POL000153,CUST000153,26-10-2025,26-10-2026,Home,Active,43,Female,Married,South,Chennai,996393,0,37471.85,1577032.33,0,0,No Claim,Quarterly,AG0078,Agent_0078,Branch_001,7.8,Not Applicable,Branch,62,5,No
POL000154,CUST000154,28-02-2023,28-02-2024,Auto,Cancelled,61,Female,Married,East,Bhubaneswar,1052844,5,25393.58,195316.73,0,0,No Claim,Yearly,AG0064,Agent_0064,Branch_005,3.4,Not Applicable,Agent,30,5,No
POL000155,CUST000155,16-09-2025,16-09-2026,Auto,Active,41,Male,Married,West,Ahmedabad,549663,0,22473.86,208455.4,0,0,No Claim,Quarterly,AG0021,Agent_0021,Branch_008,0.9,Not Applicable,Agent,46,1,No
POL000156,CUST000156,22-02-2024,22-02-2025,Auto,Active,35,Female,Single,South,Hyderabad,462845,5,30570.09,215654.31,0,0,No Claim,Quarterly,AG0045,Agent_0045,Branch_006,6.2,Not Applicable,Online,76,3,No
POL000157,CUST000157,20-11-2025,20-11-2026,Health,Active,18,Male,Single,East,Bhubaneswar,562037,0,29402.84,380244.96,0,0,No Claim,Monthly,AG0032,Agent_0032,Branch_005,1.2,Not Applicable,Online,32,3,No
POL000158,CUST000158,25-02-2025,25-02-2026,Life,Active,41,Other,Divorced,West,Pune,1699011,0,51048.86,1391668.5,0,0,No Claim,Yearly,AG0042,Agent_0042,Branch_004,8.3,Not Applicable,Agent,66,4,No
POL000159,CUST000159,23-11-2023,23-11-2024,Health,Expired,37,Female,Married,West,Surat,1336723,0,25150.38,476837.21,0,0,No Claim,Monthly,AG0059,Agent_0059,Branch_006,5.4,Renewed,Online,18,2,Yes
POL000160,CUST000160,10-04-2023,10-04-2024,Auto,Expired,41,Male,Single,West,Surat,652221,0,21148.34,188442.22,0,0,No Claim,Yearly,AG0034,Agent_0034,Branch_007,8.2,Renewed,Agent,40,3,No
POL000161,CUST000161,19-01-2025,19-01-2026,Auto,Active,27,Male,Single,North,Chandigarh,383391,4,32832.97,353182.83,0,0,No Claim,Yearly,AG0050,Agent_0050,Branch_005,8.4,Not Applicable,Agent,75,4,No
POL000162,CUST000162,01-09-2023,01-09-2024,Auto,Cancelled,18,Male,Divorced,North,Jaipur,384156,3,22739.11,168750.17,0,0,No Claim,Monthly,AG0047,Agent_0047,Branch_007,5.2,Not Applicable,Online,26,3,No
POL000163,CUST000163,21-10-2025,21-10-2026,Auto,Active,54,Female,Married,North,Chandigarh,365113,0,31552.6,375988.73,0,0,No Claim,Quarterly,AG0067,Agent_0067,Branch_003,0.9,Not Applicable,Online,76,4,No
POL000164,CUST000164,02-11-2024,02-11-2025,Travel,Active,40,Male,Married,East,Bhubaneswar,666793,0,9693.3,89184.81,0,0,No Claim,Quarterly,AG0076,Agent_0076,Branch_008,7.4,Not Applicable,Agent,43,3,No
POL000165,CUST000165,05-09-2024,05-09-2025,Health,Expired,42,Male,Single,North,Shimla,300144,0,25773.19,253859.23,1,40735.94,Approved,Yearly,AG0089,Agent_0089,Branch_008,4.4,Not Renewed,Online,23,2,No
POL000166,CUST000166,27-06-2024,27-06-2025,Travel,Cancelled,31,Female,Single,South,Bangalore,235677,0,11998.52,62563.05,1,8434.04,Approved,Monthly,AG0049,Agent_0049,Branch_004,5,Not Applicable,Branch,61,5,No
POL000167,CUST000167,06-03-2023,06-03-2024,Health,Cancelled,54,Male,Single,North,Chandigarh,688490,0,40770.84,797817.91,1,205918.37,Approved,Yearly,AG0053,Agent_0053,Branch_008,10.6,Not Applicable,Agent,43,3,No
POL000168,CUST000168,08-05-2023,08-05-2024,Home,Expired,35,Other,Married,South,Hyderabad,861336,0,32330.37,909664.97,0,0,No Claim,Yearly,AG0059,Agent_0059,Branch_006,7.1,Not Renewed,Agent,48,3,No
POL000169,CUST000169,25-06-2024,25-06-2025,Home,Active,18,Male,Single,South,Chennai,1349860,0,35283.83,776830.26,0,0,No Claim,Quarterly,AG0039,Agent_0039,Branch_008,11.2,Not Applicable,Agent,38,4,No
POL000170,CUST000170,11-10-2024,11-10-2025,Health,Expired,18,Male,Married,East,Patna,692834,0,34771.46,567136.04,0,0,No Claim,Monthly,AG0045,Agent_0045,Branch_005,0.6,Not Renewed,Online,37,2,No
POL000171,CUST000171,11-06-2023,11-06-2024,Auto,Active,31,Female,Single,West,Ahmedabad,521387,7,24508.27,251797.85,0,0,No Claim,Yearly,AG0035,Agent_0035,Branch_003,6.1,Not Applicable,Agent,62,4,No
POL000172,CUST000172,12-08-2023,12-08-2024,Home,Expired,37,Male,Divorced,South,Chennai,464696,0,26178.33,1260986.1,0,0,No Claim,Quarterly,AG0013,Agent_0013,Branch_008,1.4,Renewed,Agent,37,3,No
POL000173,CUST000173,25-07-2023,25-07-2024,Home,Cancelled,58,Other,Divorced,South,Bangalore,701188,0,33650.08,778442.49,1,157619.02,Approved,Quarterly,AG0061,Agent_0061,Branch_005,6,Not Applicable,Agent,51,3,No
POL000174,CUST000174,19-10-2024,19-10-2025,Auto,Active,48,Female,Single,North,Delhi,354067,5,27812.49,265184.36,0,0,No Claim,Monthly,AG0005,Agent_0005,Branch_003,3.3,Not Applicable,Agent,60,3,No
POL000175,CUST000175,16-03-2023,16-03-2024,Travel,Active,42,Male,Married,West,Surat,1113134,0,15297.77,63811.21,0,0,No Claim,Monthly,AG0038,Agent_0038,Branch_002,1.1,Not Applicable,Online,60,3,No
POL000176,CUST000176,17-11-2024,17-11-2025,Auto,Expired,34,Female,Married,West,Pune,445300,8,21909.45,151902.31,0,0,No Claim,Yearly,AG0021,Agent_0021,Branch_005,4.1,Renewed,Agent,54,3,No
POL000177,CUST000177,17-01-2024,17-01-2025,Auto,Active,36,Female,Married,East,Patna,456429,7,22621.17,238031.88,1,45207.75,Approved,Quarterly,AG0052,Agent_0052,Branch_002,8.6,Not Applicable,Agent,45,1,No
POL000178,CUST000178,31-03-2025,31-03-2026,Home,Active,38,Male,Divorced,South,Chennai,1190405,0,47248.03,1870498.36,0,0,No Claim,Quarterly,AG0001,Agent_0001,Branch_008,11.5,Not Applicable,Agent,71,3,No
POL000179,CUST000179,30-06-2024,30-06-2025,Travel,Expired,41,Male,Married,East,Kolkata,150000,0,10529.87,85718.84,0,0,No Claim,Quarterly,AG0060,Agent_0060,Branch_005,8.1,Not Renewed,Online,50,3,No
POL000180,CUST000180,29-08-2023,29-08-2024,Home,Expired,43,Female,Single,East,Patna,1239659,0,32641.92,827001.05,0,0,No Claim,Yearly,AG0096,Agent_0096,Branch_008,8.7,Renewed,Agent,49,4,No
POL000181,CUST000181,23-03-2024,23-03-2025,Life,Active,22,Female,Married,North,Jaipur,778089,0,38558.14,1964603.33,0,0,No Claim,Monthly,AG0015,Agent_0015,Branch_004,5.1,Not Applicable,Branch,42,3,No
POL000182,CUST000182,03-11-2023,03-11-2024,Auto,Expired,27,Female,Married,West,Mumbai,2638639,7,40709.94,351458.11,0,0,No Claim,Monthly,AG0058,Agent_0058,Branch_007,1.9,Not Renewed,Agent,52,3,No
POL000183,CUST000183,24-07-2025,24-07-2026,Health,Active,36,Female,Married,West,Ahmedabad,778064,0,42009.8,523478.72,2,292846.69,Rejected,Monthly,AG0096,Agent_0096,Branch_001,9.5,Not Applicable,Agent,66,3,No
POL000184,CUST000184,17-05-2025,17-05-2026,Auto,Active,18,Female,Single,North,Delhi,418267,3,21402.92,143960.87,2,68701.72,Pending,Quarterly,AG0005,Agent_0005,Branch_003,4.7,Not Applicable,Agent,43,4,No
POL000185,CUST000185,10-05-2025,10-05-2026,Health,Active,40,Female,Divorced,West,Surat,486340,0,28122.44,488651.64,0,0,No Claim,Monthly,AG0049,Agent_0049,Branch_003,4.5,Not Applicable,Agent,39,5,No
POL000186,CUST000186,13-12-2024,13-12-2025,Auto,Expired,26,Female,Single,West,Pune,615459,6,31954.71,173687.35,0,0,No Claim,Quarterly,AG0039,Agent_0039,Branch_007,6.6,Renewed,Agent,69,3,No
POL000187,CUST000187,25-12-2025,25-12-2026,Health,Active,40,Male,Single,South,Chennai,286175,0,28758.6,388700.62,0,0,No Claim,Yearly,AG0025,Agent_0025,Branch_001,2.9,Not Applicable,Agent,40,3,No
POL000188,CUST000188,08-05-2025,08-05-2026,Home,Active,34,Male,Single,North,Chandigarh,967566,0,24754.63,910525.15,0,0,No Claim,Quarterly,AG0005,Agent_0005,Branch_001,11.4,Not Applicable,Agent,19,4,No
POL000189,CUST000189,16-05-2024,16-05-2025,Home,Active,40,Male,Single,West,Surat,958846,0,35519.86,1361512.35,0,0,No Claim,Monthly,AG0008,Agent_0008,Branch_005,0.6,Not Applicable,Agent,48,2,No
POL000190,CUST000190,24-04-2024,24-04-2025,Life,Active,23,Male,Married,East,Patna,976098,0,53890.23,2632721.44,0,0,No Claim,Monthly,AG0067,Agent_0067,Branch_005,5.1,Not Applicable,Agent,61,3,No
POL000191,CUST000191,05-05-2023,05-05-2024,Health,Expired,22,Female,Single,South,Kochi,289827,0,38793.03,476589.98,0,0,No Claim,Yearly,AG0049,Agent_0049,Branch_007,3.3,Renewed,Agent,49,3,No
POL000192,CUST000192,16-04-2025,16-04-2026,Auto,Active,40,Female,Married,West,Pune,414226,3,32041.57,290660.49,0,0,No Claim,Quarterly,AG0029,Agent_0029,Branch_003,10.8,Not Applicable,Branch,64,4,No
POL000193,CUST000193,06-08-2025,06-08-2026,Travel,Active,36,Female,Single,West,Surat,1521053,0,12305.41,57251.14,0,0,No Claim,Quarterly,AG0032,Agent_0032,Branch_002,10.1,Not Applicable,Online,41,1,No
POL000194,CUST000194,10-07-2025,10-07-2026,Life,Active,42,Male,Married,North,Chandigarh,1381272,0,46541.55,2436248.76,0,0,No Claim,Yearly,AG0078,Agent_0078,Branch_002,11.7,Not Applicable,Online,31,4,No
POL000195,CUST000195,21-01-2024,21-01-2025,Life,Expired,18,Male,Divorced,South,Kochi,468130,0,31691.43,2472271.59,0,0,No Claim,Monthly,AG0028,Agent_0028,Branch_002,4,Not Renewed,Branch,26,4,No
POL000196,CUST000196,07-09-2025,07-09-2026,Travel,Active,46,Female,Married,South,Kochi,1349973,0,13361.04,131991.94,0,0,No Claim,Quarterly,AG0100,Agent_0100,Branch_006,1.4,Not Applicable,Agent,33,5,No
POL000197,CUST000197,23-09-2024,23-09-2025,Auto,Expired,18,Male,Divorced,West,Surat,1886108,6,34500.3,402465.06,0,0,No Claim,Quarterly,AG0027,Agent_0027,Branch_001,1.7,Not Renewed,Agent,57,3,No
POL000198,CUST000198,29-03-2024,29-03-2025,Home,Active,65,Female,Married,North,Shimla,3872035,0,69423.81,2163250.43,0,0,No Claim,Monthly,AG0038,Agent_0038,Branch_004,3.7,Not Applicable,Online,67,3,No
POL000199,CUST000199,16-02-2025,16-02-2026,Health,Active,33,Female,Divorced,South,Kochi,942083,0,35074.9,575720.75,0,0,No Claim,Quarterly,AG0044,Agent_0044,Branch_008,2.4,Not Applicable,Agent,24,2,No
POL000200,CUST000200,01-10-2025,01-10-2026,Health,Active,49,Male,Married,East,Bhubaneswar,1116647,0,46892.28,771115.29,0,0,No Claim,Yearly,AG0024,Agent_0024,Branch_001,6.8,Not Applicable,Branch,46,3,No
POL000201,CUST000201,09-12-2025,09-12-2026,Auto,Active,63,Female,Married,North,Delhi,715545,4,40941.98,363112.35,0,0,No Claim,Monthly,AG0081,Agent_0081,Branch_003,9.7,Not Applicable,Online,63,4,No
POL000202,CUST000202,19-01-2023,19-01-2024,Auto,Active,34,Male,Married,West,Ahmedabad,1019475,0,36673.18,186486.69,0,0,No Claim,Yearly,AG0062,Agent_0062,Branch_001,7.6,Not Applicable,Agent,70,3,No
POL000203,CUST000203,25-12-2025,25-12-2026,Health,Active,55,Female,Single,North,Delhi,434170,0,41814.95,551673.11,0,0,No Claim,Monthly,AG0037,Agent_0037,Branch_007,7.9,Not Applicable,Agent,41,3,No
POL000204,CUST000204,03-01-2024,03-01-2025,Auto,Expired,54,Male,Married,North,Chandigarh,1552706,3,32807.88,187320.21,0,0,No Claim,Monthly,AG0051,Agent_0051,Branch_007,1.8,Renewed,Agent,32,2,No
POL000205,CUST000205,29-07-2025,29-07-2026,Health,Active,41,Female,Married,South,Hyderabad,1609307,0,41807.79,508311.24,0,0,No Claim,Yearly,AG0084,Agent_0084,Branch_002,11.6,Not Applicable,Agent,39,2,No
POL000206,CUST000206,10-04-2025,10-04-2026,Health,Active,26,Female,Married,West,Mumbai,470654,0,29727.62,343873.93,0,0,No Claim,Quarterly,AG0011,Agent_0011,Branch_006,4.1,Not Applicable,Branch,49,4,No
POL000207,CUST000207,15-07-2023,15-07-2024,Life,Active,53,Male,Married,North,Chandigarh,1003913,0,48020.1,3682381.78,0,0,No Claim,Quarterly,AG0061,Agent_0061,Branch_002,8.3,Not Applicable,Online,25,4,No
POL000208,CUST000208,28-07-2024,28-07-2025,Life,Active,22,Female,Single,North,Chandigarh,617028,0,42272.25,1857532.24,0,0,No Claim,Monthly,AG0076,Agent_0076,Branch_007,11,Not Applicable,Agent,44,2,No
POL000209,CUST000209,07-06-2023,07-06-2024,Auto,Expired,38,Female,Married,South,Kochi,289476,3,25506.44,232776.31,0,0,No Claim,Yearly,AG0089,Agent_0089,Branch_006,10.6,Not Renewed,Online,82,3,No
POL000210,CUST000210,20-04-2023,20-04-2024,Auto,Expired,29,Male,Married,South,Bangalore,478799,2,18572.5,152528.21,2,64573.55,Pending,Yearly,AG0004,Agent_0004,Branch_008,7.6,Not Renewed,Online,33,3,No
POL000211,CUST000211,01-10-2025,01-10-2026,Auto,Active,49,Male,Married,West,Surat,1129032,7,28507.44,326278.09,1,67207.39,Approved,Yearly,AG0099,Agent_0099,Branch_004,7.7,Not Applicable,Online,44,3,No
POL000212,CUST000212,31-05-2023,31-05-2024,Auto,Active,50,Female,Married,South,Kochi,400035,0,21109.66,243900.26,0,0,No Claim,Quarterly,AG0041,Agent_0041,Branch_001,6.1,Not Applicable,Online,15,3,No
POL000213,CUST000213,23-09-2024,23-09-2025,Health,Expired,18,Male,Single,East,Kolkata,533715,0,43301.34,429285.46,0,0,No Claim,Monthly,AG0053,Agent_0053,Branch_006,1.8,Renewed,Online,70,3,No
POL000214,CUST000214,10-07-2023,10-07-2024,Health,Active,42,Male,Married,East,Guwahati,402132,0,27226.31,392784.33,0,0,No Claim,Yearly,AG0093,Agent_0093,Branch_004,4.3,Not Applicable,Branch,30,4,No
POL000215,CUST000215,03-12-2025,03-12-2026,Auto,Active,36,Male,Single,West,Pune,733862,0,25636.81,218475.03,1,32831.05,Approved,Monthly,AG0009,Agent_0009,Branch_007,2.3,Not Applicable,Agent,44,2,No
POL000216,CUST000216,05-09-2024,05-09-2025,Health,Cancelled,27,Male,Single,North,Shimla,939369,0,27258.06,218716.1,0,0,No Claim,Yearly,AG0077,Agent_0077,Branch_002,0.7,Not Applicable,Online,28,4,No
POL000217,CUST000217,05-10-2023,05-10-2024,Auto,Active,30,Female,Married,West,Ahmedabad,350339,4,23846.82,220684.88,0,0,No Claim,Quarterly,AG0057,Agent_0057,Branch_003,5.3,Not Applicable,Agent,45,3,No
POL000218,CUST000218,07-09-2024,07-09-2025,Auto,Active,45,Male,Divorced,South,Kochi,1464128,0,32551.58,276714.12,0,0,No Claim,Yearly,AG0038,Agent_0038,Branch_008,1.8,Not Applicable,Agent,70,4,No
POL000219,CUST000219,11-05-2024,11-05-2025,Auto,Active,28,Male,Divorced,East,Guwahati,559265,2,26670.87,300573.33,1,46853.61,Approved,Yearly,AG0024,Agent_0024,Branch_001,3.4,Not Applicable,Agent,60,5,No
POL000220,CUST000220,03-08-2025,03-08-2026,Travel,Active,52,Female,Married,South,Kochi,1387909,0,17289.96,97002.78,0,0,No Claim,Quarterly,AG0009,Agent_0009,Branch_003,9.7,Not Applicable,Agent,55,2,No
POL000221,CUST000221,12-09-2024,12-09-2025,Auto,Active,39,Female,Single,South,Kochi,683705,5,35027.87,191460.69,0,0,No Claim,Yearly,AG0062,Agent_0062,Branch_007,6.9,Not Applicable,Agent,69,1,No
POL000222,CUST000222,17-03-2023,17-03-2024,Life,Cancelled,25,Male,Single,East,Kolkata,479280,0,28160.28,1672826.77,0,0,No Claim,Yearly,AG0022,Agent_0022,Branch_007,8.1,Not Applicable,Agent,23,2,No
POL000223,CUST000223,10-11-2024,10-11-2025,Travel,Expired,37,Male,Single,West,Mumbai,697493,0,12822.81,102761.69,0,0,No Claim,Yearly,AG0075,Agent_0075,Branch_008,2.1,Renewed,Agent,60,4,No
POL000224,CUST000224,05-02-2025,05-02-2026,Health,Active,53,Other,Married,South,Hyderabad,1620488,0,40408.48,686933.39,0,0,No Claim,Quarterly,AG0038,Agent_0038,Branch_002,7.2,Not Applicable,Branch,40,4,No
POL000225,CUST000225,26-08-2023,26-08-2024,Life,Expired,26,Male,Married,South,Hyderabad,871259,0,51257.43,1686100.77,1,278376.74,Approved,Yearly,AG0057,Agent_0057,Branch_006,8.5,Renewed,Agent,79,3,No
